 Veh 1 color, Veh 1 distance, Veh 1 speed,Veh 1 stop, Veh 1 step, Veh 1 deviation, Veh 1 integral, Veh 1 derivative,Veh 2 color,Veh 2  distance,Veh 2  speed,Veh 2 stop,Veh 2  step,Veh 2  deviation,Veh 2  integral,Veh 2  derivative,Veh 2  frontID,Veh 2  frontTime,Veh 2  frontStep,Veh 2  frontSpeed,Veh 2  frontDistance,Veh 3 color,Veh 3 distance,Veh 3 speed,Veh 3 stop,Veh 3 step,Veh 3 deviation,Veh 3 integral,Veh 3 derivative,Veh 3 frontID,Veh 3 frontTime,Veh 3 frontStep,Veh 3 frontSpeed,Veh 3 frontDistance
32,1080,82.5,0,0,-5.5,0,-48,26,1119,139.6195394,0,0,-14,0,-30,1,21349,0,81,1114,40,2550,114.8653406,0,0,2.5,0,-16,2,29997,0,99.22499847,574
5,1076,83,0,0,-32.5,-32.5,-27,12,2550,146.6005164,0,0,-28,-28,-14,1,21349,0,81.5,1062,44,2550,120.6086077,0,0,6.5,0,4,2,30165,0,104.1862488,574
15,1066,83.5,0,0,-22.5,-55,10,43,2550,153.9305422,0,0,3,0,31,1,21619,0,82.5,1080,47,1282,126.639038,0,0,9.5,0,3,2,30465,0,109.3955612,758
88,1046,84,0,0,50.5,0,73,66,1166,161.6270693,0,0,26,26,23,1,21768,0,83,1066,41,2550,132.9709899,0,0,3.5,0,-6,2,30620,0,90,2550
79,1042,84.5,0,0,41.5,41.5,-9,69,2550,165,0,0,29,55,3,1,21768,0,83,1066,45,1225,139.6195394,0,0,7.5,0,4,2,30763,0,90,2550
37,1024,85,0,0,-0.5,0,-42,56,954,165,0,0,16,71,-13,1,21919,0,83.5,1046,38,2550,146.6005164,0,0,0.5,0,-7,2,31046,0,94.5,2550
34,1028,85.5,0,0,-3.5,0,-3,11,1111,165,0,0,-29,0,-45,1,22068,0,84,1042,47,2550,153.9305422,0,0,9.5,0,9,2,31203,0,99.22499847,1746
75,1001,86,0,0,37.5,0,41,4,1054,165,0,0,-36,-36,-7,1,22210,0,84.5,1024,31,2550,161.6270693,0,0,-6.5,0,-16,2,31374,0,104.1862488,2550
74,998,86.5,0,0,36.5,36.5,-1,29,1046,165,0,0,-11,-47,25,1,22352,0,85,1028,44,2550,165,0,0,6.5,0,13,2,31665,0,90,2550
30,979,87,0,0,-7.5,0,-44,63,2550,165,0,0,23,0,34,1,22488,0,85.5,1001,32,2550,165,0,0,-5.5,0,-12,2,31795,0,90,864
26,2550,87.5,0,0,-11.5,-11.5,-4,69,1012,165,0,0,29,29,6,1,22628,0,86,998,41,2550,165,0,0,3.5,0,9,2,32094,0,90,758
79,1906,88,0,0,41.5,0,53,47,972,165,0,0,7,0,-22,1,22779,0,86.5,979,35,2550,165,0,0,-2.5,0,-6,2,32305,0,90,658
78,960,88.5,0,0,40.5,40.5,-1,16,984,165,0,0,-24,0,-31,1,22942,0,87,2550,42,2550,165,0,0,4.5,0,7,2,32465,0,90,654
70,2550,89,0,0,32.5,73,-8,17,1054,165,0,0,-23,-23,1,1,23082,0,87.5,1906,41,1066,165,0,0,3.5,0,-1,2,32634,0,94.5,639
59,2550,89.5,0,0,21.5,94.5,-11,65,982,165,0,0,25,0,48,1,23228,0,88,960,32,2550,165,0,0,-5.5,0,-9,2,32933,0,104.1862488,660
56,2550,90,0,0,18.5,113,-3,66,1024,165,0,0,26,26,1,1,23369,0,88.5,2550,44,2550,165,0,0,6.5,0,12,2,33081,0,90,714
63,2550,90.5,0,0,25.5,138.5,7,25,899,165,0,0,-15,0,-41,1,23657,0,89.5,2550,40,2550,165,0,0,2.5,0,-4,2,33355,0,94.5,714
52,2550,91,0,0,14.5,153,-11,8,921,165,0,0,-32,-32,-17,1,23790,0,90,2550,37,1695,165,0,0,-0.5,0,-3,2,33506,0,104.1862488,689
25,2550,91.5,0,0,-12.5,0,-27,37,2409,165,0,0,-3,0,29,1,23790,0,90,2550,43,1678,165,0,0,5.5,0,6,2,33654,0,109.3955612,698
53,871,92,0,0,15.5,0,28,73,937,165,0,0,33,0,36,1,23932,0,90.5,2550,37,2550,165,0,0,-0.5,0,-6,2,33972,0,114.8653412,681
78,856,92.5,0,0,40.5,40.5,25,57,842,165,0,0,17,17,-16,1,24221,0,91.5,2550,36,2550,165,0,0,-1.5,0,-1,2,34125,0,126.6390381,728
78,864,93,0,0,40.5,81,0,8,840,165,0,0,-32,0,-49,1,24221,0,91.5,871,38,2550,165,0,0,0.5,0,2,2,34281,0,132.970993,698
77,1152,93.5,0,0,39.5,120.5,-1,5,818,165,0,0,-35,-35,-3,1,24362,0,92,856,51,2219,165,0,0,13.5,13.5,13,2,34437,0,139.6195374,742
66,2550,94,0,0,28.5,149,-11,51,782,165,0,0,11,0,46,1,24508,0,92.5,864,13,2233,165,0,0,-24.5,0,-38,2,34620,0,146.6005096,726
45,2550,94.5,0,0,7.5,0,-21,65,2550,165,0,0,25,25,14,1,24648,0,93,1152,58,2550,165,0,0,20.5,0,45,2,34963,0,153.930542,730
58,2550,95,0,0,20.5,20.5,13,61,780,165,0,0,21,46,-4,1,24798,0,93.5,2550,52,2550,165,0,0,14.5,14.5,-6,2,35091,0,165,726
76,2550,95.5,0,0,38.5,59,18,43,765,165,0,0,3,0,-18,1,24967,0,94,2550,7,2550,165,0,0,-30.5,0,-45,2,35373,0,165,718
69,2550,96,0,0,31.5,90.5,-7,18,757,165,0,0,-22,0,-25,1,25110,0,94.5,2550,58,2550,165,0,0,20.5,0,51,2,35525,0,165,704
20,2550,96.5,0,0,-17.5,0,-49,18,757,165,0,0,-22,-22,0,1,25250,0,95,2550,63,2550,165,0,0,25.5,25.5,5,2,35692,0,165,326
11,2494,97,0,0,-26.5,-26.5,-9,63,748,165,0,0,23,0,45,1,25387,0,95.5,2550,9,1418,165,0,0,-28.5,0,-54,2,35981,0,90,693
75,2473,97.5,0,0,37.5,0,64,72,1679,165,0,0,32,32,9,1,25528,0,96,2550,28,2550,165,0,0,-9.5,0,19,2,36145,0,99.22499847,658
77,2457,98,0,0,39.5,39.5,2,50,734,165,0,0,10,42,-22,1,25672,0,96.5,2494,58,2550,165,0,0,20.5,0,30,2,36281,0,104.1862488,658
55,2456,98.5,0,0,17.5,57,-22,7,750,165,0,0,-33,0,-43,1,25826,0,97,2473,8,2550,165,0,0,-29.5,0,-50,2,36603,0,109.3955612,658
30,2443,99,0,0,-7.5,0,-25,7,728,165,0,0,-33,-33,0,1,25968,0,97.5,2457,39,2550,165,0,0,1.5,0,31,2,36741,0,120.6086044,710
40,2430,99.5,0,0,2.5,0,10,77,728,165,0,0,37,0,70,1,26112,0,98,2456,44,2336,165,0,0,6.5,0,5,2,36876,0,126.6390381,720
69,2416,100,0,0,31.5,31.5,29,71,2550,165,0,0,31,31,-6,1,26254,0,98.5,2443,58,2299,165,0,0,20.5,20.5,14,2,37074,0,132.970993,720
59,2405,100.5,0,0,21.5,53,-10,64,2550,165,0,0,24,55,-7,1,26389,0,99,2430,51,2280,165,0,0,13.5,34,-7,2,37226,0,139.6195374,706
6,2390,101,0,0,-31.5,0,-53,36,2124,165,0,0,-4,0,-28,1,26539,0,99.5,2416,54,2236,165,0,0,16.5,50.5,3,2,37594,0,153.930542,712
4,2378,101.5,0,0,-33.5,-33.5,-2,6,2550,165,0,0,-34,-34,-30,1,26680,0,100,2405,58,2550,165,0,0,20.5,71,4,2,37741,0,161.6270752,736
70,2354,102,0,0,32.5,0,66,30,2550,165,0,0,-10,-44,24,1,26827,0,100.5,2390,66,1130,165,0,0,28.5,99.5,8,2,37881,0,165,736
77,2340,102.5,0,0,39.5,39.5,7,80,2550,165,0,0,40,0,50,1,26969,0,101,2378,71,1101,165,0,0,33.5,133,5,2,38164,0,165,680
21,2340,103,0,0,-16.5,0,-56,80,1372,165,0,0,40,40,0,1,27109,0,101.5,2354,67,1046,90,0,0,29.5,162.5,-4,2,38431,0,165,720
6,2340,103.5,0,0,-31.5,-31.5,-15,37,2550,165,0,0,-3,0,-43,1,27390,0,102,2340,67,1030,90,0,0,29.5,192,0,2,38601,0,165,704
25,2320,104,0,0,-12.5,-44,19,7,1288,165,0,0,-33,-33,-30,1,27390,0,102.5,2340,68,1012,90,0,0,30.5,222.5,1,2,38733,0,165,704
61,2306,104.5,0,0,23.5,0,36,12,1286,165,0,0,-28,-61,5,1,27527,0,103,2340,65,993,90,0,0,27.5,250,-3,2,39012,0,165,693
55,2291,105,0,0,17.5,17.5,-6,72,1255,165,0,0,32,0,60,1,27812,0,104,2320,5,1008,90,0,0,-32.5,0,-60,2,39155,0,165,693
15,2282,105.5,0,0,-22.5,0,-40,67,2550,165,0,0,27,27,-5,1,27812,0,104,2306,5,2550,94.5,0,0,-32.5,-32.5,0,2,39291,0,165,693
19,2265,106,0,0,-18.5,-18.5,4,61,2282,165,0,0,21,48,-6,1,27952,0,104.5,2291,15,2550,99.225,0,0,-22.5,-55,10,2,39608,0,165,672
71,2252,106.5,0,0,33.5,0,52,62,2550,165,0,0,22,70,1,1,28108,0,105,2282,55,2550,104.18625,0,0,17.5,0,40,2,39803,0,165,2550
72,2230,107,0,0,34.5,34.5,1,67,2550,165,0,0,27,97,5,1,28250,0,105.5,2265,37,2550,109.3955625,0,0,-0.5,0,-18,2,39939,0,165,2550
7,2550,107.5,0,0,-30.5,0,-65,70,2154,165,0,0,30,127,3,1,28392,0,106,2252,63,2550,114.8653406,0,0,25.5,0,26,2,40214,0,165,2550
5,2550,108,0,0,-32.5,-32.5,-2,77,2550,90,0,0,37,164,7,1,28532,0,106.5,2230,67,2550,120.6086077,0,0,29.5,29.5,4,2,40346,0,165,2167
66,2550,108.5,0,0,28.5,0,61,75,1145,90,0,0,35,199,-2,1,28672,0,107,2550,70,2550,126.639038,0,0,32.5,62,3,2,40626,0,165,2550
67,2550,109,0,0,29.5,29.5,1,84,1119,90,0,0,44,243,9,1,28817,0,107.5,2550,64,2550,132.9709899,0,0,26.5,88.5,-6,2,40772,0,165,1557
13,2550,109.5,0,0,-24.5,0,-54,85,1093,90,0,0,45,288,1,1,28977,0,108,2550,57,2550,139.6195394,0,0,19.5,108,-7,2,40931,0,165,891
5,2550,110,0,0,-32.5,-32.5,-8,82,1058,90,0,0,42,330,-3,1,29118,0,108.5,2550,57,2550,90,0,0,19.5,127.5,0,2,41202,0,165,1503
35,2550,110.5,0,0,-2.5,0,30,73,1044,90,0,0,33,363,-9,1,29257,0,109,2550,54,2550,90,0,0,16.5,144,-3,2,41345,0,165,2550
57,2550,111,0,0,19.5,0,22,80,1052,90,0,0,40,403,7,1,29400,0,109.5,2550,21,2550,90,0,0,-16.5,0,-33,2,41621,0,165,1422
21,2550,111.5,0,0,-16.5,0,-36,6,595,90,0,0,-34,0,-74,1,29542,0,110,2550,37,2550,94.5,0,0,-0.5,0,16,2,41781,0,165,1436
6,2550,112,0,0,-31.5,-31.5,-15,8,605,94.5,0,0,-32,-32,2,1,29692,0,110.5,2550,52,2477,99.225,0,0,14.5,0,15,2,42061,0,165,2550
49,2550,112.5,0,0,11.5,0,43,5,559,99.225,0,0,-35,-67,-3,1,29860,0,111,2550,35,2471,104.18625,0,0,-2.5,0,-17,2,42225,0,90,2550
70,2550,113,0,0,32.5,32.5,21,8,574,104.18625,0,0,-32,-99,3,1,30002,0,111.5,2550,44,2458,109.3955625,0,0,6.5,0,9,2,42355,0,90,2550
24,2550,113.5,0,0,-13.5,0,-46,6,574,109.3955625,0,0,-34,-133,-2,1,30138,0,112,2550,44,2425,114.8653406,0,0,6.5,0,0,2,42660,0,90,2550
6,2550,114,0,0,-31.5,-31.5,-18,5,758,90,0,0,-35,-168,-1,1,30418,0,113,2550,42,1204,120.6086077,0,0,4.5,0,-2,2,42822,0,90,2550
22,2550,114.5,0,0,-15.5,-47,16,5,2550,90,0,0,-35,-203,0,1,30558,0,113.5,2550,52,2378,126.639038,0,0,14.5,14.5,10,2,42971,0,90,2550
61,2550,115,0,0,23.5,0,39,5,2550,90,0,0,-35,-238,0,1,30710,0,114,2550,29,1190,132.9709899,0,0,-8.5,0,-23,2,43268,0,90,2550
55,2550,115.5,0,0,17.5,17.5,-6,72,2550,90,0,0,32,0,67,1,30868,0,114.5,2550,51,2338,139.6195394,0,0,13.5,0,22,2,43424,0,94.5,592
10,2550,116,0,0,-27.5,0,-45,75,1848,94.5,0,0,35,35,3,1,30868,0,115,2550,36,1135,146.6005164,0,0,-1.5,0,-15,2,43722,0,99.22499847,635
9,2550,116.5,0,0,-28.5,-28.5,-1,79,2550,99.225,0,0,39,74,4,1,31017,0,115,2550,44,1154,153.9305422,0,0,6.5,0,8,2,43877,0,90,609
74,2550,117,0,0,36.5,0,65,80,1746,104.18625,0,0,40,114,1,1,31319,0,116,2550,34,2257,161.6270693,0,0,-3.5,0,-10,2,44041,0,90,2550
76,2550,117.5,0,0,38.5,38.5,2,82,2550,90,0,0,42,156,2,1,31460,0,116.5,2550,42,1147,165,0,0,4.5,0,8,2,44195,0,90,2550
6,2550,118,0,0,-31.5,0,-70,82,2550,90,0,0,42,198,0,1,31597,0,117,2550,38,2550,165,0,0,0.5,0,-4,2,44405,0,94.5,2550
5,2550,118.5,0,0,-32.5,-32.5,-1,82,864,90,0,0,42,240,0,1,31754,0,117.5,2550,40,1068,165,0,0,2.5,0,2,2,44695,0,104.1862488,2550
75,2550,119,0,0,37.5,0,70,82,864,90,0,0,42,282,0,1,31922,0,117.5,2550,29,1016,165,0,0,-8.5,0,-11,2,44835,0,90,2550
77,2550,119.5,0,0,39.5,39.5,2,81,864,90,0,0,41,323,-1,1,31922,0,118,2550,45,2550,165,0,0,7.5,0,16,2,45102,0,90,654
30,2550,120,0,0,-7.5,0,-47,68,758,90,0,0,28,351,-13,1,32197,0,119,2550,35,2550,165,0,0,-2.5,0,-10,2,45251,0,90,740
14,2550,120.5,0,0,-23.5,-23.5,-16,6,658,90,0,0,-34,0,-62,1,32348,0,119.5,2550,43,1022,165,0,0,5.5,0,8,2,45532,0,94.5,2550
63,2550,121,0,0,25.5,0,49,5,654,94.5,0,0,-35,-35,-1,1,32492,0,120,2550,32,945,165,0,0,-5.5,0,-11,2,45665,0,99.22499847,685
74,1824,121.5,0,0,36.5,36.5,11,4,639,99.225,0,0,-36,-71,-1,1,32632,0,120.5,2550,46,945,165,0,0,8.5,0,14,2,45963,0,104.1862488,697
29,2550,122,0,0,-8.5,0,-45,5,660,104.18625,0,0,-35,-106,1,1,32780,0,121,1824,29,2550,165,0,0,-8.5,0,-17,2,46096,0,114.8653412,679
5,2550,122.5,0,0,-32.5,-32.5,-24,56,670,90,0,0,16,0,51,1,32927,0,121.5,2550,45,2550,165,0,0,7.5,0,16,2,46246,0,120.6086044,651
29,2550,123,0,0,-8.5,0,24,67,714,94.5,0,0,27,27,11,1,33068,0,122,2550,33,865,165,0,0,-4.5,0,-12,2,46541,0,132.970993,639
70,1786,123.5,0,0,32.5,0,41,67,714,99.225,0,0,27,54,0,1,33212,0,122.5,2550,45,863,165,0,0,7.5,0,12,2,46673,0,139.6195374,697
38,1764,124,0,0,0.5,0,-32,65,714,104.18625,0,0,25,79,-2,1,33358,0,123,1786,28,2550,165,0,0,-9.5,0,-17,2,46934,0,146.6005096,668
5,1764,124.5,0,0,-32.5,0,-33,59,689,109.3955625,0,0,19,98,-6,1,33501,0,123.5,1764,46,2550,165,0,0,8.5,0,18,2,47085,0,161.6270752,668
10,2550,125,0,0,-27.5,-27.5,5,44,698,114.8653406,0,0,4,0,-15,1,33781,0,124.5,2550,25,2550,165,0,0,-12.5,0,-21,2,47381,0,165,658
64,1738,125.5,0,0,26.5,0,54,14,681,120.6086077,0,0,-26,0,-30,1,33925,0,125,1738,47,2550,165,0,0,9.5,0,22,2,47523,0,165,609
74,2550,126,0,0,36.5,36.5,10,22,728,126.639038,0,0,-18,-18,8,1,34067,0,125.5,2550,39,2550,165,0,0,1.5,0,-8,2,47675,0,165,563
16,2550,126.5,0,0,-21.5,0,-58,69,693,132.9709899,0,0,29,0,47,1,34218,0,126,2550,37,2550,165,0,0,-0.5,0,-2,2,47973,0,165,553
5,1680,127,0,0,-32.5,-32.5,-11,83,698,139.6195394,0,0,43,43,14,1,34371,0,126.5,1680,36,2550,165,0,0,-1.5,0,-1,2,48104,0,165,569
45,1672,127.5,0,0,7.5,0,40,40,742,146.6005164,0,0,0,0,-43,1,34562,0,127,1672,32,2550,165,0,0,-5.5,0,-4,2,48263,0,165,555
72,1640,128,0,0,34.5,34.5,27,5,726,153.9305422,0,0,-35,-35,-35,1,34701,0,127.5,1640,45,2550,165,0,0,7.5,0,13,2,48548,0,165,537
46,2550,128.5,0,0,8.5,0,-26,5,730,161.6270693,0,0,-35,-70,0,1,34840,0,128,2550,31,2550,165,0,0,-6.5,0,-14,2,48695,0,165,519
6,2550,129,0,0,-31.5,0,-40,33,689,165,0,0,-7,0,28,1,34990,0,128.5,2550,51,2550,165,0,0,13.5,0,20,2,48971,0,165,479
26,1573,129.5,0,0,-11.5,-11.5,20,68,726,165,0,0,28,0,35,1,35131,0,129,1573,38,2550,165,0,0,0.5,0,-13,2,49237,0,165,481
76,1571,130,0,0,38.5,0,50,64,718,165,0,0,24,24,-4,1,35270,0,129.5,1571,59,2550,165,0,0,21.5,21.5,21,2,49366,0,165,447
54,1572,130,0,0,16.5,16.5,-22,30,689,165,0,0,-10,0,-34,1,35403,0,130,1572,61,2550,165,0,0,23.5,45,2,2,49503,0,165,445
16,2550,130,0,0,-21.5,0,-38,22,704,165,0,0,-18,-18,-8,1,35547,0,130,2550,59,2550,165,0,0,21.5,66.5,-2,2,49775,0,165,436
46,1498,130,0,0,8.5,0,30,66,326,90,0,0,26,0,44,1,35681,0,130,1498,59,2550,165,0,0,21.5,88,0,2,49922,0,165,428
78,1474,130,0,0,40.5,40.5,32,70,693,94.5,0,0,30,30,4,1,35960,0,130,1456,60,2550,165,0,0,22.5,110.5,1,2,50181,0,165,404
71,1456,130,0,0,33.5,74,-7,66,658,99.225,0,0,26,56,-4,1,36117,0,130,1456,64,2550,90,0,0,26.5,137,4,2,50333,0,165,357
53,1422,130,0,0,15.5,89.5,-18,18,658,104.18625,0,0,-22,0,-48,1,36117,0,130,1422,64,2550,90,0,0,26.5,163.5,0,2,50602,0,165,321
68,1444,130,0,0,30.5,120,15,5,658,109.3955625,0,0,-35,-35,-13,1,36400,0,130,1444,67,2550,90,0,0,29.5,193,3,2,50745,0,90,321
74,2550,130,0,0,36.5,156.5,6,27,658,114.8653406,0,0,-13,-48,22,1,36538,0,130,2550,74,2550,90,0,0,36.5,229.5,7,2,50902,0,90,334
70,2550,130,0,0,32.5,189,-4,66,705,120.6086077,0,0,26,0,39,1,36696,0,130,1422,62,2550,90,0,0,24.5,254,-12,2,51181,0,99.22499847,376
69,1422,130,0,0,31.5,220.5,-1,69,710,126.639038,0,0,29,29,3,1,36696,0,130,1422,5,955,90,0,0,-32.5,0,-57,2,51326,0,104.1862488,357
63,2550,130,0,0,25.5,246,-6,64,720,132.9709899,0,0,24,53,-5,1,37002,0,130,2550,5,2550,94.5,0,0,-32.5,-32.5,0,2,51612,0,90,328
38,2550,130,0,0,0.5,0,-25,10,710,139.6195394,0,0,-30,0,-54,1,37148,0,130,2550,5,2550,99.225,0,0,-32.5,-65,0,2,51761,0,90,357
19,2550,130,0,0,-18.5,0,-19,10,706,146.6005164,0,0,-30,-30,0,1,37289,0,130,2550,26,2550,104.18625,0,0,-11.5,-76.5,21,2,52044,0,94.5,321
76,2550,130,0,0,38.5,0,57,23,712,153.9305422,0,0,-17,-47,13,1,37436,0,130,2550,67,2550,109.3955625,0,0,29.5,0,41,2,52200,0,94.5,340
82,2550,130,0,0,44.5,44.5,6,59,744,161.6270693,0,0,19,0,36,1,37709,0,130,2550,68,2550,114.8653406,0,0,30.5,30.5,1,2,52490,0,99.22499847,340
80,2550,130,0,0,42.5,87,-2,70,736,165,0,0,30,30,11,1,37851,0,130,2550,57,2550,120.6086077,0,0,19.5,50,-11,2,52661,0,90,321
73,2550,130,0,0,35.5,122.5,-7,59,736,165,0,0,19,49,-11,1,37997,0,130,2550,66,2550,126.639038,0,0,28.5,78.5,9,2,52794,0,94.5,321
64,2550,130,0,0,26.5,149,-9,22,691,165,0,0,-18,0,-37,1,37997,0,130,2550,60,2550,132.9709899,0,0,22.5,101,-6,2,53101,0,90,326
48,2550,130,0,0,10.5,159.5,-16,7,680,165,0,0,-33,-33,-15,1,38288,0,130,2550,55,986,90,0,0,17.5,118.5,-5,2,53234,0,90,383
27,2550,130,0,0,-10.5,0,-21,32,720,165,0,0,-8,0,25,1,38288,0,130,2550,69,955,90,0,0,31.5,150,14,2,53526,0,94.5,357
58,2550,130,0,0,20.5,0,31,66,679,165,0,0,26,0,34,1,38427,0,130,2550,16,2550,90,0,0,-21.5,0,-53,2,53664,0,104.1862488,329
78,2550,130,0,0,40.5,40.5,20,57,704,165,0,0,17,17,-9,1,38578,0,130,2550,52,901,94.5,0,0,14.5,0,36,2,53811,0,90,389
80,2550,130,0,0,42.5,83,2,15,704,165,0,0,-25,0,-42,1,38711,0,130,2550,59,1052,99.225,0,0,21.5,21.5,7,2,54096,0,99.22499847,408
79,2550,130,0,0,41.5,124.5,-1,9,693,165,0,0,-31,-31,-6,1,38992,0,130,2550,41,968,104.18625,0,0,3.5,0,-18,2,54271,0,104.1862488,2550
79,2550,130,0,0,41.5,166,0,50,693,165,0,0,10,0,41,1,38992,0,130,2550,52,953,109.3955625,0,0,14.5,14.5,11,2,54425,0,109.3955612,353
79,2550,130,0,0,41.5,207.5,0,67,693,165,0,0,27,27,17,1,39129,0,130,2550,50,2550,114.8653406,0,0,12.5,27,-2,2,54706,0,120.6086044,345
52,2550,130,0,0,14.5,222,-27,46,693,165,0,0,6,0,-21,1,39281,0,130,2550,38,2550,120.6086077,0,0,0.5,0,-12,2,54834,0,126.6390381,1316
19,2550,130,0,0,-18.5,0,-33,8,578,165,0,0,-32,0,-38,1,39427,0,130,2550,52,970,126.639038,0,0,14.5,14.5,14,2,55142,0,139.6195374,1299
52,2550,130,0,0,14.5,0,33,11,672,165,0,0,-29,-29,3,1,39727,0,130,2550,40,2550,132.9709899,0,0,2.5,0,-12,2,55292,0,146.6005096,1389
80,2550,130,0,0,42.5,42.5,28,70,2550,165,0,0,30,0,59,1,39872,0,130,2550,35,856,139.6195394,0,0,-2.5,0,-5,2,55575,0,153.930542,1993
80,2550,130,0,0,42.5,85,0,70,2550,165,0,0,30,30,0,1,40047,0,130,2550,44,964,146.6005164,0,0,6.5,0,9,2,55727,0,90,1944
75,2550,130,0,0,37.5,122.5,-5,66,2550,165,0,0,26,56,-4,1,40198,0,130,2550,37,941,153.9305422,0,0,-0.5,0,-7,2,55892,0,90,389
61,2550,130,0,0,23.5,146,-14,47,2550,165,0,0,7,0,-19,1,40198,0,130,2550,42,962,161.6270693,0,0,4.5,0,5,2,56161,0,99.22499847,404
37,2550,130,0,0,-0.5,0,-24,11,2167,165,0,0,-29,0,-36,1,40340,0,130,2550,40,925,165,0,0,2.5,0,-2,2,56292,0,104.1862488,2550
21,2550,130,0,0,-16.5,-16.5,-16,8,2550,165,0,0,-32,-32,-3,1,40478,0,130,2550,39,1242,165,0,0,1.5,0,-1,2,56571,0,114.8653412,383
54,2550,130,0,0,16.5,0,33,65,2550,165,0,0,25,0,57,1,40627,0,130,2550,39,915,165,0,0,1.5,0,0,2,56711,0,120.6086044,383
75,2550,130,0,0,37.5,37.5,21,79,1557,165,0,0,39,39,14,1,40777,0,130,2550,37,901,165,0,0,-0.5,0,-2,2,57031,0,90,326
10,2550,130,0,0,-27.5,0,-65,60,891,165,0,0,20,59,-19,1,40919,0,130,2550,32,887,165,0,0,-5.5,0,-5,2,57182,0,90,391
6,2550,130,0,0,-31.5,-31.5,-4,18,2550,165,0,0,-22,0,-42,1,41061,0,130,2550,43,871,165,0,0,5.5,0,11,2,57320,0,94.5,393
62,2550,130,0,0,24.5,0,56,35,1503,165,0,0,-5,0,17,1,41209,0,130,2550,40,886,165,0,0,2.5,0,-3,2,57622,0,104.1862488,326
54,2550,130,0,0,16.5,16.5,-8,69,2550,165,0,0,29,0,34,1,41357,0,130,2550,48,826,165,0,0,10.5,10.5,8,2,57762,0,90,392
15,2550,130,0,0,-22.5,0,-39,67,2550,165,0,0,27,27,-2,1,41499,0,130,2550,27,780,165,0,0,-10.5,0,-21,2,58044,0,99.22499847,2550
11,2550,130,0,0,-26.5,-26.5,-4,70,1422,165,0,0,30,57,3,1,41637,0,130,2550,35,818,165,0,0,-2.5,0,8,2,58171,0,104.1862488,418
58,2550,130,0,0,20.5,0,47,66,1436,165,0,0,26,83,-4,1,41780,0,130,2550,46,808,165,0,0,8.5,0,11,2,58466,0,114.8653412,404
73,2550,130,0,0,35.5,35.5,15,68,2550,165,0,0,28,111,2,1,41927,0,130,2550,34,750,165,0,0,-3.5,0,-12,2,58614,0,120.6086044,425
18,2550,130,0,0,-19.5,0,-55,72,2550,90,0,0,32,143,4,1,42069,0,130,2550,31,822,165,0,0,-6.5,0,-3,2,58896,0,90,447
6,2550,130,0,0,-31.5,-31.5,-12,70,2550,90,0,0,30,173,-2,1,42219,0,130,2550,46,822,165,0,0,8.5,0,15,2,59051,0,90,384
76,2550,130,0,0,38.5,0,70,72,2550,90,0,0,32,205,2,1,42358,0,130,2550,22,822,165,0,0,-15.5,0,-24,2,59196,0,90,393
78,2550,130,0,0,40.5,40.5,2,75,2550,90,0,0,35,240,3,1,42488,0,130,2550,43,730,165,0,0,5.5,0,21,2,59501,0,94.5,411
4,2550,130,0,0,-33.5,0,-74,78,2550,90,0,0,38,278,3,1,42652,0,130,2550,45,730,165,0,0,7.5,0,2,2,59651,0,104.1862488,404
7,2550,130,0,0,-30.5,-30.5,3,88,2550,90,0,0,48,326,10,1,42801,0,130,2550,31,730,165,0,0,-6.5,0,-14,2,59801,0,109.3955612,384
72,2550,130,0,0,34.5,0,65,80,2550,90,0,0,40,366,-8,1,43100,0,130,2550,46,730,165,0,0,8.5,0,15,2,60081,0,120.6086044,411
77,2550,130,0,0,39.5,39.5,5,15,2550,90,0,0,-25,0,-65,1,43249,0,130,2550,24,2550,165,0,0,-13.5,0,-22,2,60242,0,126.6390381,420
14,2550,130,0,0,-23.5,0,-63,5,563,94.5,0,0,-35,-35,-10,1,43249,0,130,2550,56,1670,165,0,0,18.5,0,32,2,60531,0,90,403
5,2550,130,0,0,-32.5,-32.5,-9,5,592,99.225,0,0,-35,-70,0,1,43408,0,130,2550,45,1611,165,0,0,7.5,0,-11,2,60682,0,99.22499847,412
48,2550,130,0,0,10.5,0,43,5,635,104.18625,0,0,-35,-105,0,1,43558,0,130,2550,15,2253,165,0,0,-22.5,0,-30,2,60813,0,104.1862488,425
70,2550,130,0,0,32.5,32.5,22,5,609,90,0,0,-35,-140,0,1,43711,0,130,2550,58,1565,165,0,0,20.5,0,43,2,61122,0,109.3955612,427
18,2550,130,0,0,-19.5,0,-52,24,609,90,0,0,-16,-156,19,1,43867,0,130,2550,37,1339,165,0,0,-0.5,0,-21,2,61255,0,120.6086044,439
5,2550,130,0,0,-32.5,-32.5,-13,76,2550,90,0,0,36,0,52,1,44141,0,130,2550,41,1345,165,0,0,3.5,0,4,2,61531,0,132.970993,439
65,2550,130,0,0,27.5,0,60,79,2550,94.5,0,0,39,39,3,1,44289,0,130,2550,64,1330,165,0,0,26.5,26.5,23,2,61666,0,139.6195374,443
71,2550,130,0,0,33.5,33.5,6,80,2550,99.225,0,0,40,79,1,1,44432,0,130,2550,70,2550,165,0,0,32.5,59,6,2,61954,0,146.6005096,447
